Participant_ID,Expertise,Task,Version,Time_Taken,Likert,Likert_Rating
56,Beginner,3,A,393.377948,Likert_3,3
56,Beginner,4,A,393.377948,Likert_4,3
56,Beginner,5,A,393.377948,Likert_5,3
56,Beginner,1,B,345.3022329,Likert_1,4
56,Beginner,2,B,345.3022329,Likert_2,4
56,Beginner,3,B,345.3022329,Likert_3,3
56,Beginner,4,B,345.3022329,Likert_4,3
56,Beginner,5,B,345.3022329,Likert_5,4
57,Beginner,1,A,256.9387157,Likert_1,3
57,Beginner,2,A,256.9387157,Likert_2,2
57,Beginner,3,A,256.9387157,Likert_3,2
57,Beginner,4,A,256.9387157,Likert_4,3
57,Beginner,5,A,256.9387157,Likert_5,4
57,Beginner,1,B,395.5032477,Likert_1,1
57,Beginner,2,B,395.5032477,Likert_2,3
57,Beginner,3,B,395.5032477,Likert_3,4
57,Beginner,4,B,395.5032477,Likert_4,4
57,Beginner,5,B,395.5032477,Likert_5,2
58,Intermediate,1,A,286.5998315,Likert_1,3
58,Intermediate,2,A,286.5998315,Likert_2,4
58,Intermediate,3,A,286.5998315,Likert_3,2
58,Intermediate,4,A,286.5998315,Likert_4,4
58,Intermediate,5,A,286.5998315,Likert_5,2
58,Intermediate,1,B,340.1228198,Likert_1,3
58,Intermediate,2,B,340.1228198,Likert_2,3
58,Intermediate,3,B,340.1228198,Likert_3,2
58,Intermediate,4,B,340.1228198,Likert_4,3
58,Intermediate,5,B,340.1228198,Likert_5,4
59,Beginner,1,A,347.3625984,Likert_1,2
59,Beginner,2,A,347.3625984,Likert_2,3
59,Beginner,3,A,347.3625984,Likert_3,3
59,Beginner,4,A,347.3625984,Likert_4,2
59,Beginner,5,A,347.3625984,Likert_5,3
59,Beginner,1,B,292.2494953,Likert_1,2
59,Beginner,2,B,292.2494953,Likert_2,2
59,Beginner,3,B,292.2494953,Likert_3,3
59,Beginner,4,B,292.2494953,Likert_4,2
59,Beginner,5,B,292.2494953,Likert_5,1
60,Intermediate,1,A,330.7039685,Likert_1,3
60,Intermediate,2,A,330.7039685,Likert_2,2
60,Intermediate,3,A,330.7039685,Likert_3,4
60,Intermediate,4,A,330.7039685,Likert_4,3
60,Intermediate,5,A,330.7039685,Likert_5,3
60,Intermediate,1,B,346.1103336,Likert_1,2
60,Intermediate,2,B,346.1103336,Likert_2,3
60,Intermediate,3,B,346.1103336,Likert_3,4
60,Intermediate,4,B,346.1103336,Likert_4,3
60,Intermediate,5,B,346.1103336,Likert_5,5
61,Intermediate,1,A,318.8212766,Likert_1,2
61,Intermediate,2,A,318.8212766,Likert_2,3
61,Intermediate,3,A,318.8212766,Likert_3,5
61,Intermediate,4,A,318.8212766,Likert_4,3
61,Intermediate,5,A,318.8212766,Likert_5,3
61,Intermediate,1,B,245.0299605,Likert_1,5
61,Intermediate,2,B,245.0299605,Likert_2,4
61,Intermediate,3,B,245.0299605,Likert_3,3
61,Intermediate,4,B,245.0299605,Likert_4,4
61,Intermediate,5,B,245.0299605,Likert_5,1
62,Beginner,1,A,314.9119087,Likert_1,3
62,Beginner,2,A,314.9119087,Likert_2,2
62,Beginner,3,A,314.9119087,Likert_3,3
62,Beginner,4,A,314.9119087,Likert_4,2
62,Beginner,5,A,314.9119087,Likert_5,2
62,Beginner,1,B,366.3192948,Likert_1,3
62,Beginner,2,B,366.3192948,Likert_2,2
62,Beginner,3,B,366.3192948,Likert_3,3
62,Beginner,4,B,366.3192948,Likert_4,4
62,Beginner,5,B,366.3192948,Likert_5,3
63,Advanced,1,A,265.271607,Likert_1,2
63,Advanced,2,A,265.271607,Likert_2,3
63,Advanced,3,A,265.271607,Likert_3,4
63,Advanced,4,A,265.271607,Likert_4,2
63,Advanced,5,A,265.271607,Likert_5,5
63,Advanced,1,B,292.518273,Likert_1,3
63,Advanced,2,B,292.518273,Likert_2,2
63,Advanced,3,B,292.518273,Likert_3,4
63,Advanced,4,B,292.518273,Likert_4,4
63,Advanced,5,B,292.518273,Likert_5,3
64,Advanced,1,A,278.2423224,Likert_1,1
64,Advanced,2,A,278.2423224,Likert_2,3
64,Advanced,3,A,278.2423224,Likert_3,2
64,Advanced,4,A,278.2423224,Likert_4,2
64,Advanced,5,A,278.2423224,Likert_5,3
64,Advanced,1,B,392.4631864,Likert_1,1
64,Advanced,2,B,392.4631864,Likert_2,4
64,Advanced,3,B,392.4631864,Likert_3,2
64,Advanced,4,B,392.4631864,Likert_4,3
64,Advanced,5,B,392.4631864,Likert_5,2
65,Intermediate,1,A,333.6147379,Likert_1,3
65,Intermediate,2,A,333.6147379,Likert_2,3
65,Intermediate,3,A,333.6147379,Likert_3,2
65,Intermediate,4,A,333.6147379,Likert_4,2
65,Intermediate,5,A,333.6147379,Likert_5,2
65,Intermediate,1,B,320.3730918,Likert_1,2
65,Intermediate,2,B,320.3730918,Likert_2,3
65,Intermediate,3,B,320.3730918,Likert_3,2
65,Intermediate,4,B,320.3730918,Likert_4,2
65,Intermediate,5,B,320.3730918,Likert_5,3
66,Beginner,1,A,261.5041963,Likert_1,3
66,Beginner,2,A,261.5041963,Likert_2,3
66,Beginner,3,A,261.5041963,Likert_3,3
66,Beginner,4,A,261.5041963,Likert_4,4
66,Beginner,5,A,261.5041963,Likert_5,4
66,Beginner,1,B,326.9624596,Likert_1,3
66,Beginner,2,B,326.9624596,Likert_2,3
66,Beginner,3,B,326.9624596,Likert_3,3
66,Beginner,4,B,326.9624596,Likert_4,1
66,Beginner,5,B,326.9624596,Likert_5,4
67,Advanced,1,A,266.283367,Likert_1,1
67,Advanced,2,A,266.283367,Likert_2,3
67,Advanced,3,A,266.283367,Likert_3,2
67,Advanced,4,A,266.283367,Likert_4,3
67,Advanced,5,A,266.283367,Likert_5,3
67,Advanced,1,B,301.5915279,Likert_1,3
67,Advanced,2,B,301.5915279,Likert_2,3
67,Advanced,3,B,301.5915279,Likert_3,4
67,Advanced,4,B,301.5915279,Likert_4,3
67,Advanced,5,B,301.5915279,Likert_5,3
68,Beginner,1,A,268.2076961,Likert_1,4
68,Beginner,2,A,268.2076961,Likert_2,3
68,Beginner,3,A,268.2076961,Likert_3,5
68,Beginner,4,A,268.2076961,Likert_4,3
68,Beginner,5,A,268.2076961,Likert_5,3
68,Beginner,1,B,333.8216647,Likert_1,4
68,Beginner,2,B,333.8216647,Likert_2,3
68,Beginner,3,B,333.8216647,Likert_3,3
68,Beginner,4,B,333.8216647,Likert_4,1
68,Beginner,5,B,333.8216647,Likert_5,4
69,Advanced,1,A,328.8295408,Likert_1,2
69,Advanced,2,A,328.8295408,Likert_2,3
69,Advanced,3,A,328.8295408,Likert_3,3
69,Advanced,4,A,328.8295408,Likert_4,4
69,Advanced,5,A,328.8295408,Likert_5,3
69,Advanced,1,B,289.5850622,Likert_1,3
69,Advanced,2,B,289.5850622,Likert_2,4
69,Advanced,3,B,289.5850622,Likert_3,2
69,Advanced,4,B,289.5850622,Likert_4,2
69,Advanced,5,B,289.5850622,Likert_5,3
70,Beginner,1,A,319.8003356,Likert_1,3
70,Beginner,2,A,319.8003356,Likert_2,4
70,Beginner,3,A,319.8003356,Likert_3,5
70,Beginner,4,A,319.8003356,Likert_4,2
70,Beginner,5,A,319.8003356,Likert_5,4
70,Beginner,1,B,245.3469246,Likert_1,3
70,Beginner,2,B,245.3469246,Likert_2,2
70,Beginner,3,B,245.3469246,Likert_3,3
70,Beginner,4,B,245.3469246,Likert_4,3
70,Beginner,5,B,245.3469246,Likert_5,2
71,Beginner,1,A,225.4371204,Likert_1,4
71,Beginner,2,A,225.4371204,Likert_2,2
71,Beginner,3,A,225.4371204,Likert_3,5
71,Beginner,4,A,225.4371204,Likert_4,2
71,Beginner,5,A,225.4371204,Likert_5,3
71,Beginner,1,B,321.9695851,Likert_1,3
71,Beginner,2,B,321.9695851,Likert_2,2
71,Beginner,3,B,321.9695851,Likert_3,4
71,Beginner,4,B,321.9695851,Likert_4,2
71,Beginner,5,B,321.9695851,Likert_5,3
72,Beginner,1,A,308.3336748,Likert_1,3
72,Beginner,2,A,308.3336748,Likert_2,2
72,Beginner,3,A,308.3336748,Likert_3,3
72,Beginner,4,A,308.3336748,Likert_4,3
72,Beginner,5,A,308.3336748,Likert_5,2
72,Beginner,1,B,331.7515718,Likert_1,1
72,Beginner,2,B,331.7515718,Likert_2,3
72,Beginner,3,B,331.7515718,Likert_3,4
72,Beginner,4,B,331.7515718,Likert_4,2
72,Beginner,5,B,331.7515718,Likert_5,2
73,Advanced,1,A,419.1572387,Likert_1,4
73,Advanced,2,A,419.1572387,Likert_2,3
73,Advanced,3,A,419.1572387,Likert_3,4
73,Advanced,4,A,419.1572387,Likert_4,1
73,Advanced,5,A,419.1572387,Likert_5,2
73,Advanced,1,B,347.2239743,Likert_1,3
73,Advanced,2,B,347.2239743,Likert_2,1
73,Advanced,3,B,347.2239743,Likert_3,3
73,Advanced,4,B,347.2239743,Likert_4,1
73,Advanced,5,B,347.2239743,Likert_5,3
74,Beginner,1,A,254.3588887,Likert_1,2
74,Beginner,2,A,254.3588887,Likert_2,2
74,Beginner,3,A,254.3588887,Likert_3,3
74,Beginner,4,A,254.3588887,Likert_4,3
74,Beginner,5,A,254.3588887,Likert_5,4
74,Beginner,1,B,355.8508144,Likert_1,4
74,Beginner,2,B,355.8508144,Likert_2,2
74,Beginner,3,B,355.8508144,Likert_3,1
74,Beginner,4,B,355.8508144,Likert_4,3
74,Beginner,5,B,355.8508144,Likert_5,2
75,Intermediate,1,A,234.2046295,Likert_1,3
75,Intermediate,2,A,234.2046295,Likert_2,3
75,Intermediate,3,A,234.2046295,Likert_3,4
75,Intermediate,4,A,234.2046295,Likert_4,2
75,Intermediate,5,A,234.2046295,Likert_5,2
75,Intermediate,1,B,276.9207698,Likert_1,4
75,Intermediate,2,B,276.9207698,Likert_2,5
75,Intermediate,3,B,276.9207698,Likert_3,2
75,Intermediate,4,B,276.9207698,Likert_4,4
75,Intermediate,5,B,276.9207698,Likert_5,3
76,Beginner,1,A,296.5879197,Likert_1,2
76,Beginner,2,A,296.5879197,Likert_2,4
76,Beginner,3,A,296.5879197,Likert_3,4
76,Beginner,4,A,296.5879197,Likert_4,4
76,Beginner,5,A,296.5879197,Likert_5,4
76,Beginner,1,B,385.6671361,Likert_1,3
76,Beginner,2,B,385.6671361,Likert_2,4
76,Beginner,3,B,385.6671361,Likert_3,3
76,Beginner,4,B,385.6671361,Likert_4,2
76,Beginner,5,B,385.6671361,Likert_5,2
77,Intermediate,1,A,262.7622589,Likert_1,2
77,Intermediate,2,A,262.7622589,Likert_2,4
77,Intermediate,3,A,262.7622589,Likert_3,3
77,Intermediate,4,A,262.7622589,Likert_4,3
77,Intermediate,5,A,262.7622589,Likert_5,2
77,Intermediate,1,B,258.6780731,Likert_1,2
77,Intermediate,2,B,258.6780731,Likert_2,3
77,Intermediate,3,B,258.6780731,Likert_3,3
77,Intermediate,4,B,258.6780731,Likert_4,4
77,Intermediate,5,B,258.6780731,Likert_5,4
78,Intermediate,1,A,295.0773738,Likert_1,2
78,Intermediate,2,A,295.0773738,Likert_2,2
78,Intermediate,3,A,295.0773738,Likert_3,4
78,Intermediate,4,A,295.0773738,Likert_4,5
78,Intermediate,5,A,295.0773738,Likert_5,2
78,Intermediate,1,B,266.8260857,Likert_1,2
78,Intermediate,2,B,266.8260857,Likert_2,4
78,Intermediate,3,B,266.8260857,Likert_3,3
78,Intermediate,4,B,266.8260857,Likert_4,5
78,Intermediate,5,B,266.8260857,Likert_5,2
79,Beginner,1,A,356.3317961,Likert_1,3
79,Beginner,2,A,356.3317961,Likert_2,2
79,Beginner,3,A,356.3317961,Likert_3,5
79,Beginner,4,A,356.3317961,Likert_4,4
79,Beginner,5,A,356.3317961,Likert_5,2
79,Beginner,1,B,246.0034246,Likert_1,3
79,Beginner,2,B,246.0034246,Likert_2,2
79,Beginner,3,B,246.0034246,Likert_3,2
79,Beginner,4,B,246.0034246,Likert_4,3
79,Beginner,5,B,246.0034246,Likert_5,2
80,Intermediate,1,A,242.6265674,Likert_1,3
80,Intermediate,2,A,242.6265674,Likert_2,3
80,Intermediate,3,A,242.6265674,Likert_3,4
80,Intermediate,4,A,242.6265674,Likert_4,2
80,Intermediate,5,A,242.6265674,Likert_5,2
80,Intermediate,1,B,278.1089978,Likert_1,4
80,Intermediate,2,B,278.1089978,Likert_2,3
80,Intermediate,3,B,278.1089978,Likert_3,3
80,Intermediate,4,B,278.1089978,Likert_4,3
80,Intermediate,5,B,278.1089978,Likert_5,5
81,Beginner,1,A,275.0983775,Likert_1,2
81,Beginner,2,A,275.0983775,Likert_2,3
81,Beginner,3,A,275.0983775,Likert_3,3
81,Beginner,4,A,275.0983775,Likert_4,3
81,Beginner,5,A,275.0983775,Likert_5,2
81,Beginner,1,B,396.4766027,Likert_1,1
81,Beginner,2,B,396.4766027,Likert_2,4
81,Beginner,3,B,396.4766027,Likert_3,1
81,Beginner,4,B,396.4766027,Likert_4,3
81,Beginner,5,B,396.4766027,Likert_5,1
82,Intermediate,1,A,347.4710403,Likert_1,4
82,Intermediate,2,A,347.4710403,Likert_2,3
82,Intermediate,3,A,347.4710403,Likert_3,3
82,Intermediate,4,A,347.4710403,Likert_4,3
82,Intermediate,5,A,347.4710403,Likert_5,3
82,Intermediate,1,B,304.3775621,Likert_1,2
82,Intermediate,2,B,304.3775621,Likert_2,4
82,Intermediate,3,B,304.3775621,Likert_3,1
82,Intermediate,4,B,304.3775621,Likert_4,4
82,Intermediate,5,B,304.3775621,Likert_5,3
83,Intermediate,1,A,238.7282241,Likert_1,4
83,Intermediate,2,A,238.7282241,Likert_2,4
83,Intermediate,3,A,238.7282241,Likert_3,2
83,Intermediate,4,A,238.7282241,Likert_4,5
83,Intermediate,5,A,238.7282241,Likert_5,1
83,Intermediate,1,B,342.2181488,Likert_1,2
83,Intermediate,2,B,342.2181488,Likert_2,3
83,Intermediate,3,B,342.2181488,Likert_3,3
83,Intermediate,4,B,342.2181488,Likert_4,1
83,Intermediate,5,B,342.2181488,Likert_5,1
84,Beginner,1,A,249.9892326,Likert_1,2
84,Beginner,2,A,249.9892326,Likert_2,2
84,Beginner,3,A,249.9892326,Likert_3,2
84,Beginner,4,A,249.9892326,Likert_4,2
84,Beginner,5,A,249.9892326,Likert_5,1
84,Beginner,1,B,222.7614452,Likert_1,4
84,Beginner,2,B,222.7614452,Likert_2,1
84,Beginner,3,B,222.7614452,Likert_3,4
84,Beginner,4,B,222.7614452,Likert_4,2
84,Beginner,5,B,222.7614452,Likert_5,3
85,Advanced,1,A,359.4014896,Likert_1,5
85,Advanced,2,A,359.4014896,Likert_2,3
85,Advanced,3,A,359.4014896,Likert_3,3
85,Advanced,4,A,359.4014896,Likert_4,3
85,Advanced,5,A,359.4014896,Likert_5,3
85,Advanced,1,B,315.8471306,Likert_1,2
85,Advanced,2,B,315.8471306,Likert_2,2
85,Advanced,3,B,315.8471306,Likert_3,3
85,Advanced,4,B,315.8471306,Likert_4,3
85,Advanced,5,B,315.8471306,Likert_5,3
86,Intermediate,1,A,346.0429412,Likert_1,5
86,Intermediate,2,A,346.0429412,Likert_2,2
86,Intermediate,3,A,346.0429412,Likert_3,2
86,Intermediate,4,A,346.0429412,Likert_4,1
86,Intermediate,5,A,346.0429412,Likert_5,4
86,Intermediate,1,B,315.9363826,Likert_1,2
86,Intermediate,2,B,315.9363826,Likert_2,3
86,Intermediate,3,B,315.9363826,Likert_3,3
86,Intermediate,4,B,315.9363826,Likert_4,4
86,Intermediate,5,B,315.9363826,Likert_5,2
87,Intermediate,1,A,342.8415306,Likert_1,4
87,Intermediate,2,A,342.8415306,Likert_2,2
87,Intermediate,3,A,342.8415306,Likert_3,2
87,Intermediate,4,A,342.8415306,Likert_4,3
87,Intermediate,5,A,342.8415306,Likert_5,2
87,Intermediate,1,B,267.4487203,Likert_1,3
87,Intermediate,2,B,267.4487203,Likert_2,3
87,Intermediate,3,B,267.4487203,Likert_3,1
87,Intermediate,4,B,267.4487203,Likert_4,3
87,Intermediate,5,B,267.4487203,Likert_5,1
88,Intermediate,1,A,248.2878579,Likert_1,3
88,Intermediate,2,A,248.2878579,Likert_2,2
88,Intermediate,3,A,248.2878579,Likert_3,4
88,Intermediate,4,A,248.2878579,Likert_4,5
88,Intermediate,5,A,248.2878579,Likert_5,3
88,Intermediate,1,B,334.0797259,Likert_1,3
88,Intermediate,2,B,334.0797259,Likert_2,5
88,Intermediate,3,B,334.0797259,Likert_3,4
88,Intermediate,4,B,334.0797259,Likert_4,1
88,Intermediate,5,B,334.0797259,Likert_5,2
89,Intermediate,1,A,259.8295168,Likert_1,2
89,Intermediate,2,A,259.8295168,Likert_2,4
89,Intermediate,3,A,259.8295168,Likert_3,5
89,Intermediate,4,A,259.8295168,Likert_4,3
89,Intermediate,5,A,259.8295168,Likert_5,5
89,Intermediate,1,B,265.5225111,Likert_1,3
89,Intermediate,2,B,265.5225111,Likert_2,4
89,Intermediate,3,B,265.5225111,Likert_3,3
89,Intermediate,4,B,265.5225111,Likert_4,2
89,Intermediate,5,B,265.5225111,Likert_5,2
90,Intermediate,1,A,277.2233748,Likert_1,4
90,Intermediate,2,A,277.2233748,Likert_2,3
90,Intermediate,3,A,277.2233748,Likert_3,1
90,Intermediate,4,A,277.2233748,Likert_4,4
90,Intermediate,5,A,277.2233748,Likert_5,2
90,Intermediate,1,B,300.873958,Likert_1,1
90,Intermediate,2,B,300.873958,Likert_2,3
90,Intermediate,3,B,300.873958,Likert_3,5
90,Intermediate,4,B,300.873958,Likert_4,2
90,Intermediate,5,B,300.873958,Likert_5,2
91,Beginner,1,A,282.3003044,Likert_1,3
91,Beginner,2,A,282.3003044,Likert_2,2
91,Beginner,3,A,282.3003044,Likert_3,5
91,Beginner,4,A,282.3003044,Likert_4,3
91,Beginner,5,A,282.3003044,Likert_5,3
91,Beginner,1,B,231.2524353,Likert_1,3
91,Beginner,2,B,231.2524353,Likert_2,2
91,Beginner,3,B,231.2524353,Likert_3,4
91,Beginner,4,B,231.2524353,Likert_4,3
91,Beginner,5,B,231.2524353,Likert_5,2
92,Beginner,1,A,267.8190799,Likert_1,4
92,Beginner,2,A,267.8190799,Likert_2,3
92,Beginner,3,A,267.8190799,Likert_3,3
92,Beginner,4,A,267.8190799,Likert_4,3
92,Beginner,5,A,267.8190799,Likert_5,3
92,Beginner,1,B,188.8298424,Likert_1,3
92,Beginner,2,B,188.8298424,Likert_2,3
92,Beginner,3,B,188.8298424,Likert_3,1
92,Beginner,4,B,188.8298424,Likert_4,2
92,Beginner,5,B,188.8298424,Likert_5,4
93,Intermediate,1,A,331.2615726,Likert_1,3
93,Intermediate,2,A,331.2615726,Likert_2,1
93,Intermediate,3,A,331.2615726,Likert_3,3
93,Intermediate,4,A,331.2615726,Likert_4,3
93,Intermediate,5,A,331.2615726,Likert_5,4
93,Intermediate,1,B,219.8971172,Likert_1,3
93,Intermediate,2,B,219.8971172,Likert_2,3
93,Intermediate,3,B,219.8971172,Likert_3,4
93,Intermediate,4,B,219.8971172,Likert_4,2
93,Intermediate,5,B,219.8971172,Likert_5,3
94,Beginner,1,A,244.780833,Likert_1,4
94,Beginner,2,A,244.780833,Likert_2,2
94,Beginner,3,A,244.780833,Likert_3,3
94,Beginner,4,A,244.780833,Likert_4,3
94,Beginner,5,A,244.780833,Likert_5,4
94,Beginner,1,B,302.608254,Likert_1,2
94,Beginner,2,B,302.608254,Likert_2,4
94,Beginner,3,B,302.608254,Likert_3,1
94,Beginner,4,B,302.608254,Likert_4,4
94,Beginner,5,B,302.608254,Likert_5,4
95,Beginner,1,A,263.0218502,Likert_1,3
95,Beginner,2,A,263.0218502,Likert_2,5
95,Beginner,3,A,263.0218502,Likert_3,4
95,Beginner,4,A,263.0218502,Likert_4,3
95,Beginner,5,A,263.0218502,Likert_5,4
95,Beginner,1,B,377.1507298,Likert_1,3
95,Beginner,2,B,377.1507298,Likert_2,4
95,Beginner,3,B,377.1507298,Likert_3,2
95,Beginner,4,B,377.1507298,Likert_4,4
95,Beginner,5,B,377.1507298,Likert_5,2
96,Beginner,1,A,235.3571545,Likert_1,4
96,Beginner,2,A,235.3571545,Likert_2,3
96,Beginner,3,A,235.3571545,Likert_3,2
96,Beginner,4,A,235.3571545,Likert_4,2
96,Beginner,5,A,235.3571545,Likert_5,5
96,Beginner,1,B,313.3525435,Likert_1,3
96,Beginner,2,B,313.3525435,Likert_2,4
96,Beginner,3,B,313.3525435,Likert_3,3
96,Beginner,4,B,313.3525435,Likert_4,2
96,Beginner,5,B,313.3525435,Likert_5,2
97,Advanced,1,A,298.0358591,Likert_1,3
97,Advanced,2,A,298.0358591,Likert_2,4
97,Advanced,3,A,298.0358591,Likert_3,4
97,Advanced,4,A,298.0358591,Likert_4,5
97,Advanced,5,A,298.0358591,Likert_5,5
97,Advanced,1,B,241.5953251,Likert_1,2
97,Advanced,2,B,241.5953251,Likert_2,2
97,Advanced,3,B,241.5953251,Likert_3,3
97,Advanced,4,B,241.5953251,Likert_4,3
97,Advanced,5,B,241.5953251,Likert_5,1
98,Intermediate,1,A,326.163833,Likert_1,5
98,Intermediate,2,A,326.163833,Likert_2,3
98,Intermediate,3,A,326.163833,Likert_3,2
98,Intermediate,4,A,326.163833,Likert_4,3
98,Intermediate,5,A,326.163833,Likert_5,3
98,Intermediate,1,B,291.4226834,Likert_1,3
98,Intermediate,2,B,291.4226834,Likert_2,4
98,Intermediate,3,B,291.4226834,Likert_3,3
98,Intermediate,4,B,291.4226834,Likert_4,1
98,Intermediate,5,B,291.4226834,Likert_5,2
99,Beginner,1,A,338.5895276,Likert_1,3
99,Beginner,2,A,338.5895276,Likert_2,3
99,Beginner,3,A,338.5895276,Likert_3,4
99,Beginner,4,A,338.5895276,Likert_4,3
99,Beginner,5,A,338.5895276,Likert_5,3
99,Beginner,1,B,341.1752077,Likert_1,2
99,Beginner,2,B,341.1752077,Likert_2,2
99,Beginner,3,B,341.1752077,Likert_3,2
99,Beginner,4,B,341.1752077,Likert_4,3
99,Beginner,5,B,341.1752077,Likert_5,2
100,Advanced,1,A,408.1617975,Likert_1,3
100,Advanced,2,A,408.1617975,Likert_2,4
100,Advanced,3,A,408.1617975,Likert_3,5
100,Advanced,4,A,408.1617975,Likert_4,2
100,Advanced,5,A,408.1617975,Likert_5,2
100,Advanced,1,B,366.8263975,Likert_1,3
100,Advanced,2,B,366.8263975,Likert_2,2
100,Advanced,3,B,366.8263975,Likert_3,2
100,Advanced,4,B,366.8263975,Likert_4,4
100,Advanced,5,B,366.8263975,Likert_5,2
101,Beginner,1,A,281.5409081,Likert_1,5
101,Beginner,2,A,281.5409081,Likert_2,2
101,Beginner,3,A,281.5409081,Likert_3,3
101,Beginner,4,A,281.5409081,Likert_4,4
101,Beginner,5,A,281.5409081,Likert_5,2
101,Beginner,1,B,288.0310411,Likert_1,1
101,Beginner,2,B,288.0310411,Likert_2,3
101,Beginner,3,B,288.0310411,Likert_3,3
101,Beginner,4,B,288.0310411,Likert_4,3
101,Beginner,5,B,288.0310411,Likert_5,5
102,Advanced,1,A,354.9829798,Likert_1,2
102,Advanced,2,A,354.9829798,Likert_2,3
102,Advanced,3,A,354.9829798,Likert_3,4
102,Advanced,4,A,354.9829798,Likert_4,3
102,Advanced,5,A,354.9829798,Likert_5,3
102,Advanced,1,B,332.7631865,Likert_1,3
102,Advanced,2,B,332.7631865,Likert_2,3
102,Advanced,3,B,332.7631865,Likert_3,3
102,Advanced,4,B,332.7631865,Likert_4,3
102,Advanced,5,B,332.7631865,Likert_5,3
103,Intermediate,1,A,332.0065763,Likert_1,2
103,Intermediate,2,A,332.0065763,Likert_2,5
103,Intermediate,3,A,332.0065763,Likert_3,4
103,Intermediate,4,A,332.0065763,Likert_4,3
103,Intermediate,5,A,332.0065763,Likert_5,2
103,Intermediate,1,B,219.1521978,Likert_1,2
103,Intermediate,2,B,219.1521978,Likert_2,2
103,Intermediate,3,B,219.1521978,Likert_3,3
103,Intermediate,4,B,219.1521978,Likert_4,2
103,Intermediate,5,B,219.1521978,Likert_5,2
104,Intermediate,1,A,298.7836938,Likert_1,4
104,Intermediate,2,A,298.7836938,Likert_2,2
104,Intermediate,3,A,298.7836938,Likert_3,2
104,Intermediate,4,A,298.7836938,Likert_4,1
104,Intermediate,5,A,298.7836938,Likert_5,4
104,Intermediate,1,B,263.0984545,Likert_1,3
104,Intermediate,2,B,263.0984545,Likert_2,2
104,Intermediate,3,B,263.0984545,Likert_3,1
104,Intermediate,4,B,263.0984545,Likert_4,2
104,Intermediate,5,B,263.0984545,Likert_5,3
105,Intermediate,1,A,313.99623,Likert_1,2
105,Intermediate,2,A,313.99623,Likert_2,3
105,Intermediate,3,A,313.99623,Likert_3,5
105,Intermediate,4,A,313.99623,Likert_4,4
105,Intermediate,5,A,313.99623,Likert_5,2
105,Intermediate,1,B,295.0924805,Likert_1,2
105,Intermediate,2,B,295.0924805,Likert_2,1
105,Intermediate,3,B,295.0924805,Likert_3,3
105,Intermediate,4,B,295.0924805,Likert_4,3
105,Intermediate,5,B,295.0924805,Likert_5,3
106,Advanced,1,A,345.5089454,Likert_1,5
106,Advanced,2,A,345.5089454,Likert_2,3
106,Advanced,3,A,345.5089454,Likert_3,5
106,Advanced,4,A,345.5089454,Likert_4,5
106,Advanced,5,A,345.5089454,Likert_5,3
106,Advanced,1,B,315.8609108,Likert_1,2
106,Advanced,2,B,315.8609108,Likert_2,3
106,Advanced,3,B,315.8609108,Likert_3,2
106,Advanced,4,B,315.8609108,Likert_4,1
106,Advanced,5,B,315.8609108,Likert_5,2
107,Intermediate,1,A,339.3163981,Likert_1,3
107,Intermediate,2,A,339.3163981,Likert_2,3
107,Intermediate,3,A,339.3163981,Likert_3,4
107,Intermediate,4,A,339.3163981,Likert_4,2
107,Intermediate,5,A,339.3163981,Likert_5,2
107,Intermediate,1,B,276.6790452,Likert_1,3
107,Intermediate,2,B,276.6790452,Likert_2,4
107,Intermediate,3,B,276.6790452,Likert_3,2
107,Intermediate,4,B,276.6790452,Likert_4,4
107,Intermediate,5,B,276.6790452,Likert_5,2
108,Beginner,1,A,252.7776872,Likert_1,2
108,Beginner,2,A,252.7776872,Likert_2,4
108,Beginner,3,A,252.7776872,Likert_3,3
108,Beginner,4,A,252.7776872,Likert_4,3
108,Beginner,5,A,252.7776872,Likert_5,5
108,Beginner,1,B,279.4975153,Likert_1,1
108,Beginner,2,B,279.4975153,Likert_2,3
108,Beginner,3,B,279.4975153,Likert_3,4
108,Beginner,4,B,279.4975153,Likert_4,3
108,Beginner,5,B,279.4975153,Likert_5,4
109,Advanced,1,A,299.1489793,Likert_1,5
109,Advanced,2,A,299.1489793,Likert_2,4
109,Advanced,3,A,299.1489793,Likert_3,3
109,Advanced,4,A,299.1489793,Likert_4,2
109,Advanced,5,A,299.1489793,Likert_5,4
109,Advanced,1,B,318.9575868,Likert_1,3
109,Advanced,2,B,318.9575868,Likert_2,2
109,Advanced,3,B,318.9575868,Likert_3,2
109,Advanced,4,B,318.9575868,Likert_4,3
